window_id,data_criacao,tipo,orgao,assunto,subdivisao,situacao,logradouro,bairro,regional,origem,bairro_esperado,source_file
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Minas Gerais,GUAIRA,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA IZIDORO STAVITZKI,PINHEIRINHO,Unidade Regional Pinheirinho,Telefone,True,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA HELCIO DA CUNHA AJUZ,XAXIM,Unidade Regional Boqueirao,Telefone,True,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA CORONEL ARY PINHO,BOA VISTA,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Humberto Higino Parolin,XAXIM,Unidade Regional Boqueirao,Portal,True,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Joaquim Caetano da Silva,SANTA QUITERIA,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA ALETE DACHEAUX STORI,JARDIM DAS AMERICAS,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_01_28,28/01/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Rua Arlindo Natal,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA VICENTE CELESTINO,FAZENDINHA,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA RANDOLFO SERZEDELO,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_01_28,28/01/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Profeta Elizeu,UMBARA,Unidade Regional Bairro Novo,Portal,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_01_28,28/01/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA IGNEZ DE SOUZA SOARES,TATUQUARA,Unidade Regional Tatuquara,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Avenida Henry Ford,LINDOIA,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_01_28,28/01/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA MANOELA STIER REISS - UMS ALVORADA PSF,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,AVENIDA MARECHAL FLORIANO PEIXOTO,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_01_28,28/01/2025,Solicitação,SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS,Drenagem,Alagamentos,Aberto,RUA CAMÕES,HUGO LANGE,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA GENERAL MARIO TOURINHO,CAMPINA DO SIQUEIRA,Unidade Regional Santa Felicidade,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Rua Das Perdizes,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA 25 DE AGOSTO,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,Professor Ulisses Vieira,PORTAO,Unidade Regional Portao,Portal,True,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA MAESTRO FRANCISCO ANTONELLO,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA MAESTRO FRANCISCO ANTONELO,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA RANDOLFO SERZEDELO,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA CORONEL ARY PINHO,BOA VISTA,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Dante Honório,XAXIM,Unidade Regional Boqueirao,Telefone,True,/tmp/curitiba_run/siac156_2025-02-03.csv
CUR_2025_02_03,03/02/2025,Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,Drenagem,Alagamentos,Aberto,RUA GENERAL MARIO TOURINHO,SEMINARIO,Unidade Regional Portao,Telefone,True,/tmp/curitiba_run/siac156_2025-02-04.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Respondido,Brasílio Itiberê,JARDIM BOTANICO,Unidade Regional Matriz,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,RUA AUGUSTO DOS ANJOS,ABRANCHES,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Rua Município de Eneas Marques,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Rua Pedro Saturnino,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Rua Arlindo Natal,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Bom Jesus de Iguape,HAUER,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA WATERLOO MARCHESINI,SEMINARIO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Rua José Hauer,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,AVENIDA PRESIDENTE WENCESLAU BRAZ,PAROLIN,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Rua Francisco José Martin,UBERABA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Respondido,RUA BALDUR MAGNUS GRUBBA,NOVO MUNDO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,RUA FREI EGÍDIO CARLOTTO,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Nicolau Serrato Sobrinho,NOVO MUNDO,Unidade Regional Pinheirinho,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,RUA DOUTOR URBANO TONIOLO,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Respondido,Doutor Hamilton Dybowicz,UBERABA,Unidade Regional Cajuru,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA CHICHORRO JÚNIOR,CABRAL,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA JOSÉ SCUISSIATO,CAMPINA DO SIQUEIRA,Unidade Regional Santa Felicidade,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Lins de Vasconcelos,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Francisco Klemtz,PORTAO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Falta de dados,RUA CANAL BELEM,HAUER,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA BANDEIRANTES,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Falta de dados,RUA BARTOLOMEU LOURENÇO DE GUSMÃO,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,General Polli Coelho,TARUMA,Unidade Regional Cajuru,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Carolina Castelli,NOVO MUNDO,Unidade Regional Pinheirinho,Chat,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,AVENIDA PRESIDENTE ARTHUR DA SILVA BERNARDES,SEMINARIO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Bom Jesus de Iguape,HAUER,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Falta de dados,Rua Marquês de Beccaria,PINHEIRINHO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Reclamação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,Schirlei Solange Mantovani,CIDADE INDUSTRIAL,Unidade Regional CIC,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA ELTON ROBERTO DE MOURA TORRES,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Nicácio Riquelme,CAPAO DA IMBUIA,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Olegário Maciel,FAZENDINHA,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,Rua Professor Brandão,ALTO DA RUA XV,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,João Nogarolli,FANNY,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA FORTALEZA,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Etiópia,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA CUIABÁ,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA TIBAGI,CENTRO,Unidade Regional Matriz,Telefone,True,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA JOSÉ FERREIRA DE  BARROS,FANNY,Unidade Regional Pinheirinho,Chat,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Conde Dos Arcos,LINDOIA,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA WATERLOO MARCHESINI,SEMINARIO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,William Booth,BOQUEIRAO,Unidade Regional Boqueirao,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA ROSAMÉLIA DE OLIVEIRA,CAMPO COMPRIDO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Pará,AGUA VERDE,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA DELEGADO NABY PARANÁ,CAPAO RASO,Unidade Regional Pinheirinho,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA DESEMBARGADOR SEGISMUNDO GRADOWSKI,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA ROSAMÉLIA DE OLIVEIRA,CAMPO COMPRIDO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA JOÃO JOSÉ ZATTAR,JARDIM DAS AMERICAS,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Ayrton Luciano Franco,SANTA CANDIDA,Unidade Regional Boa Vista,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA ENNIO PUCCINI,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA EXPEDICIONÁRIO FRANCISCO PEREIRA DOS SANTOS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA OLEGÁRIO MACIEL,FAZENDINHA,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA CAMBÉ,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA ADA MACAGGI,BAIRRO ALTO,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Falta de dados,RUA DESEMBARGADOR SEGISMUNDO GRADOWSKI,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA JORGE KOZAKA,CAJURU,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Em avaliação,RUA R ADINAR DOS SANTOS RIBEIRO,FAZENDINHA,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,RUA CELESTE SANTI,AHU,Unidade Regional Matriz,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Reclamação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA HUMBERTO GERONASSO,BARREIRINHA,Unidade Regional Boa Vista,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Olga Baptista Bevilaqua,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Chat,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA DAS CARMELITAS,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA,CAMPINA DO SIQUEIRA,Unidade Regional Santa Felicidade,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Rua Bartolomeu Lourenço de Gusmão,BOQUEIRAO,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA CORONEL ALFREDO FERREIRA DA COSTA,JARDIM DAS AMERICAS,Unidade Regional Cajuru,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,Fernandes de Barros,CRISTO REI,Unidade Regional Matriz,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,Coronel João Guilherme Guimarães,MERCES,Unidade Regional Matriz,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,Manoel Correia de Freitas,JARDIM SOCIAL,Unidade Regional Matriz,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,Armando Della Bianca,CAJURU,Unidade Regional Cajuru,Portal,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA BANDEIRANTES ,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria Municipal de Obras Públicas,Drenagem,Alagamentos,Aberto,RUA TIBAGI,CENTRO,Unidade Regional Matriz,Telefone,True,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,Secretaria do Governo Municipal,Drenagem,Alagamentos,Aberto,RUA CARLOS DE LAET,HAUER,Unidade Regional Boqueirao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
CUR_2025_02_18,18/02/2025,Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Falta de dados,Rua Professor Pedro Viriato Parigot de Souza,CAMPO COMPRIDO,Unidade Regional Portao,Telefone,False,/tmp/curitiba_run/siac156_2025-02-19.csv
